iteration,cumulative_seconds,relative_gap
733,30.6225597858,1.249864007693e-03
734,30.6596236229,1.257426912474e-03
735,30.6999213696,1.295373118065e-03
736,30.7497565746,1.246353315062e-03
737,30.7857046127,1.239244678518e-03
738,30.8183965683,1.224004201279e-03
739,30.8685133457,1.244228666757e-03
740,30.9019377232,1.251281804525e-03
741,30.9344210625,1.250709865313e-03
742,30.9783318043,1.234305795839e-03
743,31.0078547001,1.264829902544e-03
744,31.0448095798,1.275382921235e-03
745,31.0881366730,1.209130561479e-03
746,31.1217601299,1.225584505203e-03
747,31.1555953026,1.272620278019e-03
748,31.1924188137,1.240496689265e-03
749,31.2233829498,1.227519366918e-03
750,31.2644505501,1.267524676003e-03
751,31.3036472797,1.226072365238e-03
752,31.3374948502,1.211996790623e-03
753,31.3687272072,1.218752858428e-03
754,31.4073162079,1.249445005734e-03
755,31.4438688755,1.201194307975e-03
756,31.4827396870,1.211154793100e-03
757,31.5165410042,1.226354814779e-03
758,31.5570986271,1.199548838000e-03
759,31.5883946419,1.217733724910e-03
760,31.6275608540,1.210883474920e-03
761,31.6755239964,1.207553515478e-03
762,31.7162361145,1.210523824121e-03
763,31.7523989677,1.215424924121e-03
764,31.7950732708,1.237262902247e-03
765,31.8352637291,1.201379033943e-03
766,31.8691883087,1.167503626255e-03
767,31.9255909920,1.245242603278e-03
768,31.9678690434,1.201313277434e-03
769,32.0052108765,1.175626343978e-03
770,32.0425708294,1.198489609779e-03
771,32.0825374126,1.175158017798e-03
772,32.1133887768,1.205075540291e-03
773,32.1523756981,1.204891197822e-03
774,32.1909291744,1.200151639650e-03
775,32.2346031666,1.198084523146e-03
776,32.2844116688,1.212297477912e-03
777,32.3311614990,1.159373206667e-03
778,32.3666238785,1.192556863963e-03
779,32.4046974182,1.189475240138e-03
780,32.4437007904,1.171938099233e-03
781,32.4895081520,1.200780516444e-03
782,32.5382921696,1.191129118289e-03
783,32.5772972107,1.151720751512e-03
784,32.6161515713,1.203648587627e-03
785,32.6517808437,1.174590112459e-03
786,32.6854491234,1.165895225313e-03
787,32.7176983356,1.183883295584e-03
788,32.7568027973,1.187804737151e-03
789,32.7941367626,1.200371305181e-03
790,32.8435423374,1.153092938951e-03
791,32.8805038929,1.147086010320e-03
792,32.9211218357,1.169651815618e-03
793,32.9553570747,1.152664930883e-03
794,32.9880168438,1.168959600727e-03
795,33.0282614231,1.197112001309e-03
796,33.0709402561,1.143755050696e-03
797,33.1131141186,1.163101370075e-03
798,33.1496725082,1.157802149874e-03
799,33.1831781864,1.163051051360e-03
800,33.2225959301,1.181125737706e-03
801,33.2580080032,1.155695106292e-03
802,33.2994186878,1.144030973333e-03
803,33.3522694111,1.144687816879e-03
804,33.3895845413,1.145842944571e-03
805,33.4286613464,1.138733554742e-03
806,33.4744036198,1.133282528844e-03
807,33.5205497742,1.152129352280e-03
808,33.5689017773,1.153390402246e-03
809,33.6171951294,1.158583083085e-03
810,33.6584751606,1.129243907553e-03
811,33.7161867619,1.138025067485e-03
812,33.7619261742,1.140580781098e-03
813,33.8076298237,1.110636492516e-03
814,33.8465945721,1.134410601108e-03
815,33.8903949261,1.116749144543e-03
816,33.9453425407,1.158956138975e-03
817,33.9868295193,1.123626232593e-03
818,34.0371408463,1.109871886619e-03
819,34.0819859505,1.158302217558e-03
820,34.1216650009,1.128876426669e-03
821,34.1692035198,1.134449088618e-03
822,34.2085011005,1.129064252639e-03
823,34.2511315346,1.120368287650e-03
824,34.3156969547,1.112900589745e-03
825,34.3552584648,1.129658214490e-03
826,34.4013600349,1.128522115061e-03
827,34.4423325062,1.113234207897e-03
828,34.4875366688,1.106272513125e-03
829,34.5364289284,1.088513588937e-03
830,34.5793762207,1.130555279147e-03
831,34.6299135685,1.113972896048e-03
832,34.6658411026,1.130291158828e-03
833,34.7019088268,1.093917379483e-03
834,34.7449514866,1.120059734413e-03
835,34.7827503681,1.117413495399e-03
836,34.8164510727,1.097273515443e-03
837,34.8513324261,1.138473287298e-03
838,34.8913502693,1.099739749820e-03
839,34.9258182049,1.085645707690e-03
840,34.9790339470,1.126490064805e-03
841,35.0225462914,1.098908963027e-03
842,35.0683033466,1.080493107831e-03
843,35.1273760796,1.098610082070e-03
844,35.1686546803,1.072362587406e-03
845,35.2159609795,1.114254049322e-03
846,35.2521367073,1.080275261951e-03
847,35.2912447453,1.075160858626e-03
848,35.3353796005,1.120487883177e-03
849,35.3718116283,1.078619330518e-03
850,35.4083693027,1.098555588250e-03
851,35.4532647133,1.071427699020e-03
852,35.4887249470,1.116767233219e-03
853,35.5288608074,1.071782204651e-03
854,35.5804426670,1.098018305374e-03
855,35.6218736172,1.092250641008e-03
856,35.6695396900,1.086537488554e-03
857,35.7227973938,1.093916909683e-03
858,35.7707657814,1.096264414154e-03
859,35.8328652382,1.048013007419e-03
860,35.8720324039,1.086359909596e-03
861,35.9199075699,1.071724563734e-03
862,35.9719510078,1.036176769662e-03
863,36.0183243752,1.096590534532e-03
864,36.0741572380,1.074625461609e-03
865,36.1187570095,1.041448472429e-03
866,36.1682829857,1.073425980054e-03
867,36.2091298103,1.071147521992e-03
868,36.2539122105,1.072485109969e-03
869,36.3352756500,1.075856761537e-03
870,36.3767232895,1.057684877531e-03
871,36.4261448383,1.034852469189e-03
872,36.4717991352,1.082793169062e-03
873,36.5160069466,1.056364407482e-03
874,36.5613534451,1.049147281683e-03
875,36.6020340919,1.057175458124e-03
876,36.6563577652,1.054646539066e-03
877,36.7008955479,1.060248378141e-03
878,36.7430202961,1.048416004651e-03
879,36.7738780975,1.035591680723e-03
880,36.8089520931,1.088805544958e-03
881,36.8524060249,1.050074988407e-03
882,36.9047107697,1.056947888797e-03
883,36.9409875870,1.072400070534e-03
884,36.9796092510,1.027850155186e-03
885,37.0165574551,1.036366407874e-03
886,37.0595054626,1.047447296618e-03
887,37.1195378304,1.018919852881e-03
888,37.1566448212,1.071082802396e-03
889,37.1974542141,1.046953946757e-03
890,37.2415645123,1.020947502188e-03
891,37.2810652256,1.027395700449e-03
892,37.3167698383,1.100025085376e-03
893,37.3527157307,1.033763316725e-03
894,37.3874197006,1.019873360159e-03
895,37.4191913605,1.019071598650e-03
896,37.4510369301,1.035595365949e-03
897,37.4866690636,1.046437513163e-03
898,37.5227897167,1.037783329426e-03
899,37.5748357773,1.018312981984e-03
900,37.6169369221,1.031212170413e-03
901,37.6532928944,1.045644710084e-03
902,37.7011089325,1.036617127394e-03
903,37.7393329144,1.008345556541e-03
904,37.7801489830,1.020311797038e-03
905,37.8465347290,1.019043788349e-03
906,37.8856902122,1.036812294098e-03
907,37.9438114166,1.030667662786e-03
908,37.9772727489,1.007571637892e-03
909,38.0167791843,1.018847584013e-03
910,38.0594358444,1.032571954083e-03
911,38.1011888981,1.002937673446e-03
912,38.1302762032,1.034773186713e-03
913,38.1748023033,1.005066452822e-03
914,38.2141165733,9.937512827579e-04
915,38.2500228882,1.031858918740e-03
916,38.2925782204,9.971228569595e-04
917,38.3329863548,9.917388029601e-04
918,38.3728230000,1.042883492589e-03
919,38.4163563251,1.003392393694e-03
920,38.5497283936,1.011113312544e-03
921,38.6007051468,1.014853465084e-03
922,38.6348123550,9.814915112614e-04
923,38.6773607731,1.005704887257e-03
924,38.7151381969,1.017321020299e-03
925,38.7516043186,9.981414133690e-04
926,38.7844426632,1.002295579064e-03
927,38.8203592300,1.003031222712e-03
928,38.8629393578,1.009526439850e-03
929,38.9070582390,9.922569309617e-04
930,38.9455380440,9.921447425842e-04
931,38.9788057804,9.911218316269e-04
932,39.0183064938,9.768192690771e-04
933,39.0556604862,1.007457576314e-03
934,39.0998134613,9.995661189374e-04
935,39.1451799870,9.790132486338e-04
936,39.1787095070,9.915253053567e-04
937,39.2104222775,9.995596787956e-04
938,39.2561757565,9.765348014825e-04
939,39.2947871685,1.008080451249e-03
940,39.3271522522,9.884716330455e-04
941,39.3725664616,9.765873187906e-04
942,39.4132692814,9.918636994459e-04
943,39.4541668892,9.802775871989e-04
944,39.4904963970,9.844746986764e-04
945,39.5247981548,9.587092846438e-04
946,39.5749223232,9.915185648675e-04
947,39.6160233021,9.853925146610e-04
948,39.6508193016,9.551595518574e-04
949,39.6865921021,9.668518622735e-04
950,39.7273650169,9.739512143929e-04
951,39.7679240704,9.683091976431e-04
952,39.8068952560,9.801316097334e-04
953,39.8628804684,9.660625849956e-04
954,39.9043760300,9.666124243062e-04
955,39.9479484558,9.598296830826e-04
956,39.9833154678,9.662788563383e-04
957,40.0174627304,9.737211706270e-04
958,40.0594418049,9.723848415509e-04
959,40.0926887989,9.695800720898e-04
960,40.1305742264,9.590613400986e-04
961,40.1646440029,9.636828641644e-04
962,40.2040045261,9.600073345195e-04
963,40.2319500446,9.558485001059e-04
964,40.2673556805,9.529253692140e-04
965,40.3081355095,9.742099849545e-04
966,40.3416194916,9.491954389857e-04
967,40.3747549057,9.461759116527e-04
968,40.4078345299,9.314219980566e-04
969,40.4479682446,9.566872433828e-04
970,40.4824936390,1.001059054677e-03
971,40.5236229897,9.344662002496e-04
972,40.5664441586,9.464238833180e-04
973,40.5973381996,9.731599858247e-04
974,40.6307129860,9.462826577891e-04
975,40.6766908169,9.627676495237e-04
976,40.7093296051,9.397810934645e-04
977,40.7560143471,9.441217475915e-04
978,40.8062801361,9.501441348771e-04
979,40.8483908176,9.524734383548e-04
980,40.8836486340,9.359338863721e-04
981,40.9185514450,9.555524433226e-04
982,40.9492833614,9.173784749104e-04
983,40.9836316109,9.353106319836e-04
984,41.0201661587,9.698513774399e-04
985,41.0546112061,9.446042384977e-04
986,41.0950441360,9.493533444049e-04
987,41.1396031380,9.190738298491e-04
988,41.1684947014,9.300096938602e-04
989,41.2062654495,9.217414243989e-04
990,41.2466681004,9.526042131222e-04
991,41.2851696014,9.409671019943e-04
992,41.3215060234,9.388405385285e-04
993,41.3593256474,9.249935068002e-04
994,41.3966283798,9.077645044204e-04
995,41.4339151382,9.296940525834e-04
996,41.4689481258,9.558033670751e-04
997,41.5071859360,9.279494971897e-04
998,41.5485732555,9.242010499653e-04
999,41.5856513977,9.184512094340e-04
1000,41.6269705296,9.355077030820e-04
1001,41.6572489738,9.179832551258e-04
1002,41.6933035851,9.184683178606e-04
1003,41.7436888218,9.283526376031e-04
1004,41.7857151031,9.348446784898e-04
1005,41.8167979717,9.084806202553e-04
1006,41.8516638279,8.986629807965e-04
1007,41.8894751072,9.720445461915e-04
1008,41.9242000580,9.057898244750e-04
1009,41.9716765881,9.222029331573e-04
1010,41.9997110367,9.215709211485e-04
1011,42.0350360870,8.929237092671e-04
1012,42.0846519470,9.252333321849e-04
1013,42.1245658398,9.037572894191e-04
1014,42.1687936783,8.833668154247e-04
1015,42.2086460590,9.541159105022e-04
1016,42.2424960136,9.061617348856e-04
1017,42.2744469643,8.946433775299e-04
1018,42.3205966949,9.242976698340e-04
1019,42.3535048962,8.994186479152e-04
1020,42.3880548477,8.981328899288e-04
1021,42.4259572029,9.139866971433e-04
1022,42.4680371284,8.841029817261e-04
1023,42.4986402988,8.908462447037e-04
1024,42.5614564419,9.384292822563e-04
1025,42.6005733013,9.033679770216e-04
1026,42.6394605637,9.210057487388e-04
1027,42.6784462929,8.849727761461e-04
1028,42.7117013931,8.740055377144e-04
1029,42.7468945980,9.125395479644e-04
1030,42.7965934277,9.065449544233e-04
1031,42.8349227905,9.049042919262e-04
1032,42.8759367466,8.899100844155e-04
1033,42.9413061142,8.919175224642e-04
1034,42.9782621861,8.911218806783e-04
1035,43.0219905376,8.729251178177e-04
1036,43.0560050011,9.037631415754e-04
1037,43.0961027145,9.094942783674e-04
1038,43.1494038105,8.779485581138e-04
1039,43.1785640717,9.172291019220e-04
1040,43.2147166729,8.931419056339e-04
1041,43.2464735508,8.697090774023e-04
1042,43.2850673199,9.133412102729e-04
1043,43.3181753159,8.989959956808e-04
1044,43.3543012142,8.769927984746e-04
1045,43.3925523758,8.875958904666e-04
1046,43.4301331043,8.941894952817e-04
1047,43.4566695690,8.880197850147e-04
1048,43.5053477287,8.797736988543e-04
1049,43.5407948494,8.917955488115e-04
1050,43.5781698227,8.709426957591e-04
1051,43.6170985699,8.821044792545e-04
1052,43.6511785984,8.826590230666e-04
1053,43.6799087524,8.934502941208e-04
1054,43.7115907669,8.848273263679e-04
1055,43.7565419674,8.768587265658e-04
1056,43.7906451225,8.804954656604e-04
1057,43.8382318020,8.718247037913e-04
1058,43.8732156754,8.558996205108e-04
1059,43.9154374599,8.762189454230e-04
1060,43.9794323444,8.785695144635e-04
1061,44.0195367336,8.497831009822e-04
1062,44.0635776520,8.885339868498e-04
1063,44.1007962227,8.594401696260e-04
1064,44.1342008114,8.424960612003e-04
1065,44.1811800003,8.673365962276e-04
1066,44.2174892426,8.768649009770e-04
1067,44.2580621243,8.645899184820e-04
1068,44.2977480888,8.529934386038e-04
1069,44.3359482288,8.760143817913e-04
1070,44.3783493042,8.545186607804e-04
1071,44.4186286926,8.604221350681e-04
1072,44.4556849003,8.660910408323e-04
1073,44.4915411472,8.656334549180e-04
1074,44.5403416157,8.736529059984e-04
1075,44.5819327831,8.551467718709e-04
1076,44.6222209930,8.706909092647e-04
1077,44.6668705940,8.634172999843e-04
1078,44.7055814266,8.566976261627e-04
1079,44.7375221252,8.668396143654e-04
1080,44.7825734615,8.612062529666e-04
1081,44.8197236061,8.601602364507e-04
1082,44.8572914600,8.516588002000e-04
1083,44.8950297832,8.526536965724e-04
1084,44.9341197014,8.654517618691e-04
1085,44.9742007256,8.485993665153e-04
1086,45.0185301304,8.517961091113e-04
1087,45.0593037605,8.467150439447e-04
1088,45.0938193798,8.683705600398e-04
1089,45.1379494667,8.374251127786e-04
1090,45.1793141365,8.273233854011e-04
1091,45.2164316177,8.561311196739e-04
1092,45.2631437778,8.644106388183e-04
1093,45.3020961285,8.564903473121e-04
1094,45.3401761055,8.505710370988e-04
1095,45.3886635303,8.352668487039e-04
1096,45.4268348217,8.573263285548e-04
1097,45.4579885006,8.505388553005e-04
1098,45.5026674271,8.257693521384e-04
1099,45.5422024727,8.333587662994e-04
1100,45.5730071068,8.687924653682e-04
1101,45.6099059582,8.385567777121e-04
1102,45.6395401955,8.262297913439e-04
1103,45.6811871529,8.346441580102e-04
1104,45.7234635353,8.272136099309e-04
1105,45.7680435181,8.463255126564e-04
1106,45.8070862293,8.266183609959e-04
1107,45.8530733585,8.229204704638e-04
1108,45.8861451149,8.447946417708e-04
1109,45.9149167538,8.279745629753e-04
1110,45.9528374672,8.520054624994e-04
1111,46.0133109093,8.238095776323e-04
1112,46.0518970490,8.304525104878e-04
1113,46.0924911499,8.386389900497e-04
1114,46.1283774376,8.414652520628e-04
1115,46.1577820778,8.287195730691e-04
1116,46.2095265388,8.257675325664e-04
1117,46.2466721535,8.096654753649e-04
1118,46.2812404633,8.308964318833e-04
1119,46.3273801804,8.199981012586e-04
1120,46.3688020706,8.137740775238e-04
1121,46.4026370049,8.273174467566e-04
1122,46.4494051933,8.064652503164e-04
1123,46.4880127907,8.320622062900e-04
1124,46.5230793953,8.268402140227e-04
1125,46.5699379444,8.088814391094e-04
1126,46.6088464260,8.103522018147e-04
1127,46.6502079964,8.648733690910e-04
1128,46.6928403378,8.187229602302e-04
1129,46.7333738804,8.117251743921e-04
1130,46.7782690525,8.232327523219e-04
1131,46.8158125877,8.109544262077e-04
1132,46.8537940979,8.295003084825e-04
1133,46.8865180016,8.142292175356e-04
1134,46.9231457710,7.992894959631e-04
1135,46.9605638981,8.261971767146e-04
1136,47.0013906956,8.098224307718e-04
1137,47.0407192707,8.086834483810e-04
1138,47.0777313709,8.252818583074e-04
1139,47.1153748035,8.256449262237e-04
1140,47.1616961956,8.014917341262e-04
1141,47.2027566433,8.097756054387e-04
1142,47.2333989143,8.261354802278e-04
1143,47.2730669975,8.147975081929e-04
1144,47.3136103153,8.103740286217e-04
1145,47.3485660553,8.102109626403e-04
1146,47.3896801472,8.141467015323e-04
1147,47.4226987362,8.123442788556e-04
1148,47.4585552216,8.074597778373e-04
1149,47.5005118847,8.011476135763e-04
1150,47.5574615002,8.061805978380e-04
1151,47.6650865078,8.252240261460e-04
1152,47.7079520226,7.951956478064e-04
1153,47.7478168011,7.966200302102e-04
1154,47.7841718197,8.272360201814e-04
1155,47.8322594166,8.020474357110e-04
1156,47.8774955273,7.843091581428e-04
1157,47.9061267376,8.139915094375e-04
1158,47.9412295818,7.982280054222e-04
1159,47.9836287498,7.891343754525e-04
1160,48.0154688358,8.157312881278e-04
1161,48.0522286892,7.932154908919e-04
1162,48.0982275009,7.925248253481e-04
1163,48.1322934628,8.051696371766e-04
1164,48.1692476273,7.909671540396e-04
1165,48.1978125572,8.119189522205e-04
1166,48.2283039093,7.795225666612e-04
1167,48.2685685158,7.864676656965e-04
1168,48.3140342236,8.207579157114e-04
1169,48.3558523655,7.853104995927e-04
1170,48.3898904324,7.738573256418e-04
1171,48.4189107418,8.071746401126e-04
1172,48.4438185692,7.843835532194e-04
1173,48.4778096676,7.932860225859e-04
1174,48.5156469345,7.995465230171e-04
1175,48.5560166836,7.807266448053e-04
1176,48.6009399891,7.685712644260e-04
1177,48.6400575638,7.968402305019e-04
1178,48.6872525215,7.800939262971e-04
1179,48.7283024788,7.740091615850e-04
1180,48.7681057453,7.779086167931e-04
1181,48.8115789890,7.841194950212e-04
1182,48.8489503860,7.987729717249e-04
1183,48.8898293972,7.863708341307e-04
1184,48.9405753613,7.748088294819e-04
1185,48.9808957577,7.873049157497e-04
1186,49.0257699490,7.641707345443e-04
1187,49.0675001144,7.732015826904e-04
1188,49.1010668278,7.916306121951e-04
1189,49.1404092312,7.937585039465e-04
1190,49.1824147701,7.813240501013e-04
1191,49.2171988487,7.754645440357e-04
1192,49.2554700375,7.702627682528e-04
1193,49.2868475914,7.510375992571e-04
1194,49.3206956387,7.844713597792e-04
1195,49.3562648296,7.762469485013e-04
1196,49.4058291912,7.808455069207e-04
1197,49.4417505264,7.834799129672e-04
1198,49.4829130173,7.688160573015e-04
1199,49.5340878963,7.839089838077e-04
1200,49.5711958408,7.619232227482e-04
1201,49.6032626629,7.570989938019e-04
1202,49.6405565739,7.662940089845e-04
1203,49.6772289276,7.819509177428e-04
1204,49.7137928009,7.761981292229e-04
1205,49.7511370182,7.555869305850e-04
1206,49.7951633930,7.774376826793e-04
1207,49.8373396397,7.594165477888e-04
1208,49.8830225468,7.717694807222e-04
1209,49.9207506180,7.725286141551e-04
1210,49.9661555290,7.597625812744e-04
1211,50.0130391121,7.764540809960e-04
1212,50.0494785309,7.540911598964e-04
1213,50.0835120678,7.483523115406e-04
1214,50.1211032867,7.689631648660e-04
1215,50.1575155258,7.469090171801e-04
1216,50.2056300640,7.679285316268e-04
1217,50.2417209148,7.765094939675e-04
1218,50.2817406654,7.693061576708e-04
1219,50.3239192963,7.496575372269e-04
