iteration,cumulative_seconds,relative_gap
943,20.886061,0.000980277587
944,20.908982,0.000984474699
945,20.930830,0.000958709285
946,20.951046,0.000991518565
947,20.970728,0.000985392515
948,20.998469,0.000955159552
949,21.023708,0.000966851862
950,21.045149,0.000973951214
951,21.067373,0.000968309198
952,21.091917,0.000980131610
953,21.112972,0.000966062585
954,21.131603,0.000966612424
955,21.152184,0.000959829683
956,21.174355,0.000966278856
957,21.197206,0.000973721171
958,21.227799,0.000972384842
959,21.251750,0.000969580072
960,21.275700,0.000959061340
961,21.297140,0.000963682864
962,21.319808,0.000960007335
963,21.349242,0.000955848500
964,21.369469,0.000952925369
965,21.393720,0.000974209985
966,21.415915,0.000949195439
967,21.434299,0.000946175912
968,21.458617,0.000931421998
969,21.480284,0.000956687243
970,21.499378,0.001001059055
971,21.522826,0.000934466200
972,21.546182,0.000946423883
973,21.568793,0.000973159986
974,21.592733,0.000946282658
975,21.615257,0.000962767650
976,21.634194,0.000939781093
977,21.658239,0.000944121748
978,21.680817,0.000950144135
979,21.700991,0.000952473438
980,21.722875,0.000935933886
981,21.745904,0.000955552443
982,21.765538,0.000917378475
983,21.785125,0.000935310632
984,21.806753,0.000969851377
985,21.831410,0.000944604238
986,21.853652,0.000949353344
987,21.877992,0.000919073830
988,21.896783,0.000930009694
989,21.917675,0.000921741424
990,21.948128,0.000952604213
991,21.968399,0.000940967102
992,21.991173,0.000938840539
993,22.012170,0.000924993507
